class,tweet
1,"['""', '@migsmichelen', ':', 'new', 'twitter', 'confusing', 'shit', '.', '""', 'go', 'back', 'south', 'america', 'bitch']"
1,"['""', '@miikito_x3', ':', 'toto', 'means', 'ass', 'vagina', '?', '""', 'think', 'pussy', 'cause', 'toto', 'santi', 'like', 'nasty', 'pussy']"
1,"['""', '@mikelahenry', ':', 'actually', 'choose', 'ugly', 'bitch', '?', '\ue40d', '""', 'ass', 'must', 'fat', '!']"
1,"['""', '@mileycyrus', ':', 'bitch', 'kill', 'vibe', 'ya', 'tried', '.', '🌈', '🌈', '🌈', '""', 'dis', 'love', 'miley', ':', '*']"
1,"['""', '@montrell_', ':', ""i'm"", 'tired', 'bitches', 'saying', 'look', 'mean', '..', '😒', '""', 'nigga', 'big', 'af', ',', 'wear', 'tight', 'shirts', ',', 'grim', 'everybody', '.']"
2,"['""', '@motherjones', ':', '10', 'birds', 'grandkids', 'may', 'never', 'see', ',', 'thanks', 'climate', 'change', 'http://t.co/xqmxhkaswt', 'http://t.co/rbitegrnhm', '""', '#climate']"
1,"['""', '@mvckfadden', ':', '""', 'stay', 'beautiful', 'bitch', '""', '""']"
1,"['""', '@nickiminaj', ':', '#wutkinda', 'r', 'purple', '.', 'ceeeleee', '""', 'man', 'gurl', 'jus', 'playin', '""', 'stupid', 'hoe', '""', 'track', '.', 'still', 'shitted', 'sum', 'gurls']"
1,"['""', '@nastycopper', ':', 'money', 'getting', 'taller', 'bitches', 'getting', 'blurry', '""']"
1,"['""', '@newsomejade', ':', ""ain't"", 'never', 'seen', 'bitch', 'obsessed', 'nigga', '😂', '""', ""i'm"", 'obsessed', 'mine', '😑']"
1,"['""', '@nicholas_ted33', ':', 'kobe', 'stay', 'talking', 'trash', '.', ""let's"", 'forget', 'http://t.co/vh4tnekvtp', '""', '@j_austin12', 'meant', 'one', '.', 'smh', '.']"
0,"['""', '@nochillpaz', ':', '""', 'least', ""i'm"", 'nigger', '""', 'http://t.co/rgja7cfoit', '""', 'lmfao']"
1,"['""', '@no_fakingg', ':', 'people', 'always', 'asking', ""i'm"", 'mixed', '.', '""', 'bad', 'asian', 'bitch', 'lol']"
0,"['""', '@notoriousbm95', ':', '@_whiteponyjr_', 'ariza', 'snake', 'coward', '""', 'least', 'cripple', 'like', 'hero', 'roach', 'lmaoo']"
2,"['""', '@osay_it_aint_so', ':', '“', '@ignorealllaws', ':', 'fosters', 'home', 'imaginary', 'trash', '”', 'whoa', 'chill', '""', 'show', 'everything', 'tf']"
1,"['""', '@officialreplay', ':', 'lowkey', 'tired', '.', '""', '...', 'tired', ',', 'quiet', 'go', 'sleep', 'hoe', '!']"
1,"['""', '@prayingforhead', ':', '“', '@macklemroe', ':', 'stop', 'bringing', 'weird', 'niggers', 'mentions', '!', '@prayingforhead', '”', 'http://t.co/cussdjesrk', '""']"
1,"['""', '@prettyboss_brat', ':', 'love', 'hoes', '👐', '🙅', '""']"
1,"['""', '@patrickquelo', ':', 'yo', 'girl', 'cant', 'homeboys', 'ol', 'weak', 'bitch', 'ass', 'nigga', '!', '""']"
1,"['""', '@patsfanjoe32', ':', '@d_palomino52', 'think', 'worst', 'advice', 'gave', '""', 'pussy', 'speed', '""', 'lol', '""']"
1,"['""', '@poemsporn', ':', 'quote', 'tweet', 'favorite', 'animal', '.', '""', 'pussy']"
1,"['""', '@poetic_success', ':', 'hate', 'strippers', 'tell', ""they're"", '""', 'dancers', '""', '.', 'hoe', ',', 'ballet', 'dancers', 'pop', 'pussy', 'beethoven', '.', 'stripper', '!', '""']"
1,"['""', '@poffalicious', ':', 'andrewbryant', ':', 'poff', 'double', 'vision', '2', 'beers', 'poff', ':', '...', 'double', 'pussy', '😎', '""', 'smh']"
1,"['""', '@poobie_', ':', 'bitches', 'twerk', 'computer', '...', ':', '""', 'ya', '👙', ',', 'ya', 'damn', '👙', '‼', '️', '""', '""']"
1,"['""', '@prodsjewel_', ':', '“', '@sreadthepeace', ':', '“', '@yungmindless', ':', '@peacepunkprince', 'prince', ',', 'art', '.', 'http://t.co/ephrwxmbhr', '”', 'nobody', 'takin', 'bitch', '!']"
2,"['""', '@quan1t0', ':', '61', '%', 'welfare', '/', 'government', 'aid', 'claimed', 'white', 'people', '.', ""y'all"", 'black', 'slander', 'trash', '.', '""']"
1,"['""', '@quan1t0', ':', 'bitches', 'care', 'play', 'role', '.', '""']"
1,"['""', '@queen_kaaat', ':', 'took', 'find', ',', 'hiding', 'lime', 'tree', '.', '""', '@iemonaids', 'dis', 'bitch', 'da', 'wrong', 'tree', 'bro', '.']"
0,"['""', '@rtnba', ':', 'drakes', 'new', 'shoes', 'released', 'nike', '/', 'jordan', '...', 'yes', ',', ""there's"", 'glitter', 'shoes', 'http://t.co/qctplxhexm', '""', '...', 'dudes', 'fag']"
2,"['""', '@rachiesoul', ':', '@dizzleofficial', 'inna', 'di', 'ghetto', '!', '!', '!', '""', 'alone', 'lmaoo']"
2,"['""', '@ramboutit', ':', '“', '@master11_', ':', '@20tolife_', '@ramboutit', 'hoes', 'austin', '”', 'teach', 'us', 'austin', '.', '""', 'teach', 'u', 'get', 'curved', '?', ""that's"", 'know']"
1,"['""', '@reachtheeclimax', ':', 'bitches', ""can't"", 'cook', 'know', 'suck', 'dick', '..', '""', '/', 'ones', '!']"
1,"['""', '@renegademo', ':', 'fat', 'hoes', 'get', 'chose', '""', 'lol']"
1,"['""', '@riahsm', ':', '#hoesaintloyal', '""', 'well', ""they're"", 'hoes', ',', 'one', 'expects', 'loyal']"
1,"['""', '@rishaawilliams', ':', '@treshon_scrooge', '@_nevertrustt', 'ol', 'bitch', 'ass', '""', 'http://t.co/amcoiny0wg']"
1,"['""', '@rnadjorell', ':', 'bruh', 'im', 'tired', 'niggas', 'retweetin', 'miley', 'cyrus', 'naked', 'bitch', 'aint', 'types', 'bad', '""', 'lmaooo']"
1,"['""', '@sactownprodigy', ':', 'tony', 'romo', 'mavs', 'game', 'dont', 'mean', 'still', 'bitch', 'lmao', '..', 'fuk', 'cowgirls', '""', 'lol', 'bitch', 'fuck']"
1,"['""', '@samjlayman', ':', 'holy', 'shit', ',', 'freddie', 'highmore', 'charlie', 'chocolate', 'factory', '""', ':', '*', 'rolls', 'floor', ',', 'laughing', '*']"
1,"['""', '@samirahusic_', ':', '""', 'want', 'sex', 'gf', 'feel', 'like', ""i'm"", 'using', '..', '""', '-', 'anonymous', '""', 'whata', 'faggot']"
1,"['""', '@sexualgxfs', ':', '@', 'one', 'followers', '😍', '😩', 'http://t.co/f1tjl9xnct', '""', '@', 'somebody', ',', 'bitch']"
1,"['""', '@shaa_jenkins', ':', 'ya', 'bitch', 'always', 'bitching', 'clearly', 'care', '!', '""', 'annoying', 'bitch', '!']"
1,"['""', '@shantaughther', ':', 'catfish', 'hoes', 'thinkin', 'slick', '..', 'niggas', 'catching', '😌', '""']"
1,"['""', '@shewenttojordan', ':', ""can't"", 'worry', 'bitch', ""ain't"", 'worried', 'bout', '""', '#real']"
1,"['""', '@showarrive', ':', 'side', 'hoes', 'insecure', 'niggas', ""can't"", 'handle', 'real', 'one', '.', '""']"
1,"['""', '@shun_stokes', ':', '😂', '😂', '😂', 'rt', '@bluprint_4', ':', 'lmao', '!', 'bitch', 'come', 'scooting', 'tent', 'like', 'fuck', 'shit', '!', '""', '😭', '😭', '😭']"
1,"['""', '@shun_stokes', ':', 'cousin', 'said', 'share', 'hoes', 'brothers', '.', 'said', 'sharing', 'caring', 'love', 'brothers', '😂', '""']"
1,"['""', '@slimgirl_probz', ':', ""i'm"", 'hungry', 'ionn', 'wanna', 'spend', 'money', 'food', '😒', '""', 'broke', 'hoe', 'problems', '😂', '😂', '😂', '💀']"
1,"['""', '@smeegbaby', ':', 'dese', 'hoes', 'lyin', 'us', 'nigga', '""']"
1,"['""', '@snakecharmsdump', ':', 'http://t.co/4b427dqzcv', '""', 'oh', 'yeah', 'fuck', 'bitch']"
2,"['""', '@sportscenter', ':', 'eli', 'manning', 'threw', 'nfl-leading', '27th', 'interception', 'season', '.', '""', 'lmao', 'trash']"
2,"['""', '@sportscenter', ':', 'usc', 'senior', 'rb', 'anthony', 'brown', 'calls', 'head', 'coach', 'steve', 'sarkisian', 'racist', 'quits', 'team', '.', '»', 'http://t.co/joosdsubir', '""', ""he's"", 'bitch']"
1,"['""', '@stellatex', ':', 'guess', '?', 'also', 'zero', 'time', 'mansplaining', '!', 'adios', '!', '""', 'stfu', 'pussy']"
2,"['""', '@stephenwildboy', ':', 'chilling', '👅', '™', 'http://t.co/mik3ipnle6', '""', 'sexy', 'scally', 'lad']"
1,"['""', '@strap__', ':', ""ain't"", 'sharing', 'bitch', 'mines', 'mines', '💯', '""']"
1,"['""', '@sukmysweetness', ':', 'money', 'impress', 'simple', 'broke', 'bitches', '""']"
1,"['""', '@sylvieamx', ':', '#pisces', 'never', ""anybody's"", 'bitch', ',', 'let', 'people', 'control', 'change', '.', '""', 'rigghhht']"
2,"['""', '@tee_jonez', ':', '@16stanleys', '@kingcuh', 'tuku', 'ho', 'idk', 'blah', 'blah', 'blah', '""', '😂', '😂', '😂']"
2,"['""', '@tee_jonez', ':', '@kingcuh', '@16stanleys', ""i'm"", 'mad', 'cuh', 'hahaha', '""', 'suure', '..', 'tuku', 'ho', 'ita', '!', '😂', '😂']"
1,"['""', '@tayknosbest', ':', 'hoes', 'crazy', '""']"
1,"['""', '@taylorr_babee', ':', ""ain't"", 'ever', 'gonna', 'slice', 'bitch', '.', '""', 'kevin', 'hart', '.', '(:']"
1,"['""', '@thatniggatroy', ':', 'oomf', 'fuckin', 'fine', 'tho', '😩', 'dam', '""', '@', ',', 'bitch', '.']"
1,"['""', '@thegamerkingkev', ':', 'wonder', 'girl', 'gave', 'head', '24', 'boys', 'drink', 'magaluf', 'twitter', '""', 'probly', 'sends', 'nudes', 'fags']"
1,"['""', '@thenewsat', ':', '#newsatquestions', 'yeah', 'bitch', ',', 'yeah', 'bitch', ',', 'call', '___', ':', '.', ')', 'maybe', 'b', '.', ')', 'steve-o', 'c', '.', ')', 'later', '.', ')', 'jesse', 'pinkman', '""', '@machinegunkelly']"
1,"['""', '@thenymphotweets', ':', 'hickies', 'thighs', 'right', 'pussy', '>', '>', '>', '""', 'right']"
1,"['""', '@theonemiss_luu', ':', 'would', 'still', 'love', ""i'm"", 'longer', 'young', 'beautiful', '?', '""', '.', 'ugly', 'monkey', 'ass', '.']"
1,"['""', '@therealrickyb21', ':', '@jetsandaswisher', '@gook___', ""y'all"", 'come', 'front', '.', '""', 'bitch', ""ain't"", 'coming']"
1,"['""', '@therealrickyb21', ':', '@jetsandaswisher', 'faggot', 'bitch', '""', 'http://t.co/2hyyabk4eh']"
1,"['""', '@the_realist_sam', ':', '@madrid2_', 'yea', ',', ""i'm"", 'ipad', '.', 'work', 'friday', '.', ""let's"", 'ball', 'faggot', '@tropicalblanket', '""', 'work', '2-5']"
2,"['""', '@theo17100', ':', 'http://t.co/byj1hoyhmg', '""', 'scally', 'lad', 'would', 'get']"
0,"['""', '@theomaxximus', ':', '#gerryshalloweenparty', 'http://t.co/3ycrsrnjhc', '""', 'halloween', 'yesterday', 'stupid', 'nigger']"
1,"['""', '@theomaxximus', ':', 'chrus', 'still', 'supahot', 'tho', '""', '*', 'walks', 'teacher', 'test', ',', 'drops', 'test', 'bitch', 'fohead', '*', 'http://t.co/nb5vgdssgi']"
1,"['""', '@thornton25', ':', '“', '@kantkeepahbytch', ':', 'love', 'eating', 'pussy', 'lol', 'never', 'get', 'full', 'lol', '”', 'eat', 'shit', 'forever', 'lol', '""', 'ever', '.']"
1,"['""', '@tmacc_gfg', ':', '“', '@voiceofdstreetz', ':', '""', '@tmacc_gfg', ':', '“', '@tizzimarie', ':', 'slushes', '😥', '”', 'hoes', 'nasty', 'anyway', 'fam', '""', '😴', '”', 'hoes', 'taste', 'like', 'meds', '""', '🍇', '🍇', '🍼']"
1,"['""', '@tmacc_gfg', ':', '“', '@tizzimarie', ':', 'slushes', '😥', '”', 'hoes', 'nasty', 'anyway', 'fam', '""', '😴']"
1,"['""', '@tmacc_gfg', ':', 'bobby', 'bitch-by', '@bobbyshmurdags9', 'getting', 'live', 'fuck', '""', 'hell', 'yea', 'play', 'hoe', 'workout']"
1,"['""', '@trelekidd', ':', 'yo', 'bitch', 'gucci', 'mane', 'rt', '@jabarithegreat', ':', 'bitch', 'stoner', '💯', '💯', 'http://t.co/lt9lijjpg9""😂😂😂']"
1,"['""', '@tweetgamelazy', ':', 'ride', 'bitch', 'handle', 'bars', '""']"
1,"['""', '@tyjoncuffee', ':', ""ain't"", 'hoe', 'get', 'traphoussseeeee', '""']"
2,"['""', '@uberfacts', ':', '15', 'sad', 'tv', 'character', 'deaths', ""we're"", 'still', 'bitter', '...', 'http://t.co/ulclfuf8nc', 'http://t.co/1rxyqoosm0""ned', 'stark', 'man']"
1,"['""', '@unholy_jack', ':', 'harbor', 'bitches', '""', 'party', 'bus', 'hoes', '""', '""', 'lol', '?']"
1,"['""', '@vbomb20', ':', '@woodchuck20', 'pussy', '""', 'love']"
1,"['""', '@veronikahumbert', ':', 'ultraviolence', 'video', ',', 'coming', 'little', 'bitch', '!', '#mtvhottest', 'lana', 'del', 'rey', 'http://t.co/533flbvwqh', '""', 'bitchy', 'promo']"
1,"['""', '@vineforthebyrd', ':', 'way', 'fuck', 'bitch', 'https://t.co/4lmtfnl2iy', '""', 'lmfao', 'kittycopter']"
2,"['""', '@wbur', ':', 'smuggler', 'explains', 'helped', 'fighters', 'along', '""', 'jihadi', 'highway', '""', ':', 'http://t.co/ux4anxeawd', '""']"
1,"['""', '@wbeezy_', ':', '""', '@quathegreat', ':', 'aww', 'avis', 'look', 'cute', 'together', '💑', 'http://t.co/9lporcb8w0', '""', '💀', '💀', '💀', '""', 'gotta', 'get', 'ike', 'avi', 'bitch', '?']"
1,"['""', '@wbeezy_', ':', '""', '@run_drc', ':', 'simple', ',', 'dont', 'hoe', '=d', 'ont', 'worry', 'exposed', '😜', '""', 'fight', '""', '?']"
1,"['""', '@wannabekanye', ':', 'whys', 'bitch', 'boosting', 'http://t.co/uod2f5wtkv', '""', 'size', 'exactly', 'healthy', 'tho']"
1,"['""', '@withaprettyface', ':', '@_1nonlykeisha', 'bet', 'bitches', '!', '😂', '👐', '🔫', '🔫', '🔪', '""', '😂', '😂', 'kim', 'bye', '!', '!', '!']"
1,"['""', '@x_xpdotjdot', ':', 'damn', 'near', 'gotta', 'protect', 'tweets', '..', 'stalkers', 'annoying', '""', 'got', 'dope', 'dick', '.', 'drive', 'bitches', 'loco']"
1,"['""', '@xojennygirl', ':', ""i'm"", 'making', 'marack', 'girlfriend', '.', '""', '@marackaf', 'aye', 'b', 'pullin', 'hoes', 'like', 'taught']"
1,"['""', '@xoxo__angiee', ':', 'bruno', 'fag', 'boy', '""', 'love', '.']"
1,"['""', '@yehits_von', ':', '“', '@run_drc', ':', 'must', 'bitch', '”', '😂', '😂', '😂', 'sike', 'naw', '""', 'always', 'beefing', '😂']"
2,"['""', '@yankees', ':', '6-1', ',', '#yankees', 'look', 'rally', 'bottom', '9th', '.', '""', '#rallycap']"
1,"['""', '@youngricooo', ':', '“', '@wexicanafro702', ':', 'take', 'advantage', 'nice', 'person', '”', '@', 'hoes', '""', '@', 'everyjuan']"
1,"['""', '@youngricooo', ':', 'happy', 'birthday', 'bitch', 'nigga', '@wexicanafro702', '""', 'thanks', 'pal']"
1,"['""', '@youngricooo', ':', 'sad', 'knowing', 'hoes', 'fuck', 'bc', ""ain't"", 'got', 'stacks', '.', '""', 'wait', 'till', 'friday']"
1,"['""', '@yungmigo', ':', '@shane_a1', 'cinco', 'shit', 'harder', 'fucc', 'nigga', '""', 'yee', 'fucc', 'wit', 'rich', 'homie', 'cuz', 'dats', 'ya', 'homeboy', 'fucc', 'nicca']"
1,"['""', '@zoebarton3', ':', '@h0rheyd', 'ewww', 'said', 'last', 'sunday', '..', 'last', 'sunday', '.', 'read', 'nigs', '""', '😳', '😳', '😳']"
1,"['""', '@_bada_bing', ':', 'punch', 'real', 'niggas', 'face', 'cause', 'pussy', 'nigga', 'gonna', 'punch', 'right', 'back', '""', 'strong', 'mush', 'shake', '..']"
1,"['""', '@_beedontcare', 'pussy', 'still', 'fresh', '""', '<---', 'something', 'stank', 'girls', 'say', '.']"
1,"['""', '@_geewillikers_', ':', 'ass', 'slapping', 'one', 'greatest', 'things', '.', 'haha', '.', '😏', '""', 'slapped', 'girl', 'ass', '. .', 'got', 'mad', 'aint', 'get', 'pussy', 'week']"
1,"['""', '@_tommycollins', ':', '@wearerichnow', '@buffalobills', 'yeah', 'texans', 'much', 'better', 'fucking', 'retard', '""', 'see', 'mad', '.']"
1,"['""', '@__malibubarbie', ':', 'nd', 'wtf', 'dark', 'bitches', 'blonde', '..', 'please', 'several', 'seats', 'hoe', '!', '""', '..', 'looking', 'like', 'black', '&', 'milds']"
1,"['""', '@__sugga', ':', ""there's"", 'lane', 'bitches', 'need', 'stay', '😎', '""', 'left', 'n', 'get', 'right', 'fuck', 'outta', 'face', '😭', '💁', '😘']"
1,"['""', '@__sneakyb', ':', 'hate', 'boys', 'deny', 'bitches', '👐', '😩', '""', 'smh']"
1,"['""', '@__taradise__', ':', 'ya', 'nigs', 'still', 'saying', ""y'all"", 'eat', 'butt', '?', '!', '""', 'straight', 'face', '!']"
1,"['""', '@__yourewelcome', ':', 'im', 'boss', 'ass', 'bitch', '""', '...', 'needs', 'sit', 'corner']"
1,"['""', '@_iwantfranny', ':', ""he's"", 'hoe', ',', ""can't"", '""']"
1,"['""', '@_prettyflvck0', ':', 'paul', 'thinkin', 'bout', 'gettin', 'rentals', 'da', 'weekend', '🚙', '💨', '💨', '""', 'oooh', 'shit', 'bitches', 'betta', 'stay', 'da', 'streets']"
1,"['""', '@_rapdreams', ':', 'bitches', 'hold', 'nigga', 'get', 'locked', '...', 'nigga', 'go', 'college', 'military', 'different', 'story', '.', '😴', '""']"
1,"['""', '@_simplycaitlin', ':', 'friends', 'hate', '""', 'ratchet', 'hoe', '..']"
1,"['""', '@adriwadrri', ':', 'love', 'fuck', 'niggas', '""', 'hoes', '*']"
1,"['""', '@airmaxlad1', ':', 'hot', 'meat', 'http://t.co/brz8imk5vk', '""', 'sexy', 'fuck', 'scally', 'lad', '.', 'would', 'love', 'meet', 'trainers', '.']"
1,"['""', '@airmaxlad1', ':', 'sniff', 'http://t.co/fhhbbrmybn', '""', 'perved', 'scally', 'lad', '.', 'fuck', 'yeah', '.']"
1,"['""', '@alejandra_p13', ':', 'bitches', 'love', 'sosa', '""']"
1,"['""', '@alexissixela__', ':', '“', '@white_thunduh', ':', 'legit', 'watched', '30', '40', 'seconds', '😑', '”', 'wtf', '""', 'prob', 'cause', 'retarded', 'smh']"
1,"['""', '@allisonnamaya_', ':', 'name', 'cat', ',', 'ideas', '?', '""', 'mr', 'pussy']"
1,"['""', '@altosteel115', ':', 'http://t.co/tm28mh5xg2', '""', 'woof', 'woof', '.', 'sexy', 'thug', 'boy', 'scally', '.']"
1,"['""', '@ambitiousbree', ':', '@_1nonlykeisha', 'u', 'see', 'damn', 'phone', 'ringing', '?', '😣', '😒', '😞', '""', 'married', 'bitches', 'makes', 'demands', '!', '!', '!', 'called']"
1,"['""', '@analicialouise', ':', 'tevin', 'favorite', 'sophomore', 'think', ""he's"", 'funny', '""', 'hes', 'really', '.', 'lmaoo', 'hes', 'little', 'hoe']"
1,"['""', '@angelenagoley', ':', '10', 'sex', 'positions', 'http://t.co/nt3pabmwsm', 'http://t.co/jmhz8sczf0""naw', 'u', 'call', 'fucking', 'soul', 'outta', 'bitch', '😭']"
0,"['""', '@ashlingwilde', ':', '@itsnotadam', 'bored', 'supposed', 'cute', ',', 'faggot', '?', '""', 'sometimes']"
2,"['""', '@ayyee_ceee_', ':', 'one', 'mans', 'trash', '🚮', 'another', 'mans', 'treasure', '🏆', '""']"
1,"['""', '@babineaux_', ':', 'got', 'type', '.', 'bad', 'bitches', 'thing', 'like', '""', '*', 'iongotnotype']"
0,"['""', '@bigbootybishopp', ':', '@white_thunduh', 'lassen', 'cc', ',', 'coach', 'wants', '""', 'feel', 'youll', 'get', 'nig', 'doubt']"
1,"['""', '@bleedingtrap', ':', 'god', 'teeth', ',', 'gold', 'chain', 'white', 'bitches', ',', 'cocaine', '""']"
1,"['""', '@cheetahbluntz_', ':', 'hoe', ',', 'hoe', '💁', '""', 'shhhhh']"
1,"['""', '@chieflottahoes', ':', '.', 'c', '.', ',', 'call', 'rollers', ',', 'chiraq', 'call', 'thots', '.', '""', 'across', 'america', 'known', 'hoe', '.']"
1,"['""', '@clayton_jenn99', ':', ""i'm"", 'gonna', 'miss', 'bitch', 'bus', 'driver', '...', '""', '.', 'lie']"
1,"['""', '@coltforty2gone', ':', 'hate', 'bitches', 'try', 'put', 'friendzone', '.', 'bitch', ""i'm"", 'tryin', 'score', 'put', 'endzone', '🔥', '🔥', '🔥', '""', '.', '.', 'soul', '!']"
2,"['""', '@complex_uk', ':', 'ashley', 'young', 'tried', 'deny', 'bird', '*', '*', '*', 'landed', 'mouth', '--->', 'http://t.co/mlr5ewgonk', 'https://t.co/avchfj7rem', '""', 'hahaha']"
1,"['""', '@datfullerkid', ':', '@trevaughnlg', 'yall', 'gimped', '?', '?', '""', ""ain't"", 'tht', 'bitch', 'huh', 'lol']"
2,"['""', '@deepthroatmike', ':', '""', '@boys_south', ':', 'take', 'ride', '😍', '💋', 'http://t.co/h5matjyfga""#redneck', '""', 'woof', 'woof']"
1,"['""', '@demi_eggleton', ':', 'oh', 'god', 'love', 'victoria', 'mitchell', '""', 'bitches', 'love']"
1,"['""', '@djsliime', ':', 'long', 'distance', 'shit', 'wack', 'knew', 'bitch', 'cheating', '""', '-', 'uh', 'oh']"
1,"['""', '@fiirting', ':', ""he's"", 'right', '😍', '👸', '💞', 'http://t.co/jzkkivuvjc', '""', 'bitches', 'smh']"
1,"['""', '@fatboyswagg347', ':', 'ban', 'dat', 'pussy', 'life', '&', 'gotta', 'pay', '2.5', 'millon', 'dollar', 'fine', '""']"
1,"['""', '@fuckcamoclark', ':', 'roses', 'red', 'violets', 'blue', 'niggers', 'black', ',', 'know', ""that's"", 'true', '.', '""', '@dylan72892']"
2,"['""', '@g0rillaz0e', ':', 'sitting', 'window', 'sill', ',', 'window', 'open', ',', 'bird', 'tries', 'fly', '.', 'smacked', '.', '#protecttheanimals', '""', '@peta']"
1,"['""', '@glowstruck', ':', 'nigga', 'gon', 'nigga', ',', 'nigga', '.', '""', 'sound', 'fuckin', 'retarded']"
2,"['""', '@greggutfeld', ':', 'video', 'entire', 'media', 'likely', 'mock', '.', 'http://t.co/xfr1crxwsm', '""', 'crybaby']"
1,"['""', '@gurl_im_angie', ':', '@itskiaraaaa', '@westyourmajesty', ""i'm"", 'even', 'shy', 'stfu', '""', 'kikis', 'mom', ':', 'hi', 'angelique', 'angelique', ':', 'smiles', '*', 'dips', 'cracker', 'soup', '*']"
1,"['""', '@haitian__gold', ':', 'tim', 'tebow', 'got', 'cut', 'every', 'team', 'nfl', 'already', 'got', 'hoes', 'starkville', '.', 'smh', '.', '""', '😂', '😂', '😂']"
1,"['""', '@hazelebaby', ':', 'karma', 'bitch', '#damn', '#godprotectshisangels', '🙌', '""', '*', 'sips', 'tea', '*']"
1,"['""', '@hornyjhb', ':', 'fuckin', 'hot', 'gym', 'pussy', 'http://t.co/zvymcxquta', '""', 'fuck', 'yeah']"
2,"['""', '@hxhassan', ':', 'jihadi', 'patron', 'hajjaj', 'al-ajmi', 'arrested', 'kuwait', 'airport', 'https://t.co/zmlokfwdql', '""']"
1,"['""', '@iampickuplines', ':', 'call', 'fireman', 'cause', 'turn', 'hoes', '.', '""']"
1,"['""', '@icrawley', ':', 'could', 'never', 'bby', 'lil', 'dick', 'thts', 'got', 'abortion', 'last', 'bitch', '""', '-', 'oh', 'god']"
1,"['""', '@idntwearcondoms', ':', 'watch', 'women', 'try', 'argue', 'like', 'dick', 'actually', 'fucked', 'pussy', '""', 'hate', 'bitches']"
1,"['""', '@ilgdaily', ':', 'smoke', 'weed', 'public', ',', 'fuck', 'cops', 'man', ',', 'wanna', ',', ',', 'run', 'come', '""', 'retarded', '?']"
2,"['""', '@itrapwatermelon', ':', 'tweety', 'bird', 'tho', '😂', '😂', '😂', 'https://t.co/jbnonm3n1p', '""']"
1,"['""', '@irlfatty', ':', 'pussy', 'sweet', 'like', 'watermelon', 'http://t.co/sklph3ttog', '""', 'thotermelon']"
2,"['""', '@itscoleharmon_', ':', 'twitter', 'rappers', 'dm', 'trash', 'links', 'http://t.co/35nmr4auqg', '""']"
1,"['""', '@jsadass', ':', 'loud', 'bitches', 'annoy', '""']"
1,"['""', '@jacaxeltlu', ':', 'eventually', 'every', 'bitch', 'turns', 'hoe', '.', '""', '#', 'truuu']"
1,"['""', '@jaimescudi_', ':', '""', '@tonybthrz_', ':', '""', '@jaimescudi_', ':', 'swear', 'oomf', 'try', 'talking', 'tomorrow', '..', '""', '@', '""', '@barackobama', '""', 'pussy']"
1,"['""', '@jama_jam', ':', 'bitches', 'pretending', 'tf', 'crazy', '..', '""', ""ain't"", 'never', 'lied', '...']"
1,"['""', '@jasmyncyniquee', ':', '@white_thunduh', 'k', 'bye', 'hoe', '""', 'um', 'bye', '..']"
0,"['""', '@jayswaggkillah', ':', 'jackies', 'retard', '#blondeproblems', '""', 'least', 'make', 'grilled', 'cheese', '!']"
